,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
19,19,60,80.7,51,0,05_22_23:18:37,2.0,-359.43417,97.82533,-18.173477,38.72242,8.324373,1.6946758,1.1884993,11.920677,-3.7005465,14.702408,4.310738,-4.755726,-10.449248,10.490026,0.059172958,2.581682
20,20,63,133.0,53,0,05_22_23:18:37,2.1,-374.59317,95.08177,-27.11892,41.229507,17.9267,5.4783225,1.694125,11.326178,-10.800428,10.805561,-1.5037177,-4.31269,-1.6262937,5.443923,-0.32248986,2.4098928
21,21,66,52.9,56,0,05_22_23:18:37,2.2,-376.9523,91.224686,-25.605556,44.864166,13.491023,10.937717,-0.030133784,10.210438,5.0974426,11.900002,-13.948423,-6.502556,-0.9192101,4.518115,-6.5089493,6.6257634
22,22,69,38.7,58,0,05_22_23:18:37,2.3,-384.98657,91.999825,-25.921944,46.04152,10.261236,8.672344,0.80116963,13.582382,8.763659,9.2597885,-5.949319,6.999478,11.967518,11.6928835,-2.702198,9.727609
23,23,72,75.3,61,0,05_22_23:18:37,2.4,-385.8087,92.0878,-16.605915,36.744213,10.412106,6.9873056,6.5867815,6.55145,11.862959,12.1655445,-4.628583,3.3161879,3.968885,0.9253535,-3.5981398,5.912472
24,24,75,94.0,63,0,05_22_23:18:37,2.5,-387.55392,81.20663,-26.071075,42.25686,6.9988737,5.8159466,-2.072372,3.3053164,14.68922,7.977516,-15.261945,2.8504524,11.642646,2.819155,-3.613656,10.557474
25,25,78,145.0,66,0,05_22_23:18:37,2.6,-390.18332,96.219864,-20.040016,38.85826,5.6459785,5.6651125,-3.3093278,-2.0997262,6.8729043,14.655539,-13.475923,0.9419097,9.617048,-2.485891,-5.1582875,12.144272
26,26,81,118.5,68,0,05_22_23:18:37,2.7,-393.9687,74.695946,4.8879075,24.33992,2.9200094,17.534819,-9.767259,9.635145,2.706006,17.567999,-4.0094004,0.57115746,8.311474,4.985448,-1.9098096,-4.034052
27,27,84,60.8,71,0,05_22_23:18:37,2.8,-388.21835,75.752594,-11.484697,29.560719,16.910265,3.47438,-1.5549767,10.547869,8.004018,13.196083,-7.951989,-3.0026312,9.2465925,7.237468,-6.7047186,-7.6290016
28,28,87,100.2,73,0,05_22_23:18:37,2.9,-396.24756,79.02724,-10.281275,29.812376,9.574476,5.5605264,-1.2231675,5.08278,3.8416889,13.420741,-8.528845,-2.8710012,8.263692,7.942203,-10.058188,-1.03942
29,29,90,90.7,76,0,05_22_23:18:37,3.0,-391.1552,72.784515,-21.648804,32.909317,12.148742,7.374383,8.847445,9.671218,4.1312876,6.665845,-1.4113055,-0.25401872,-1.7637835,1.890351,-5.046852,-1.4162098
30,30,93,127.5,78,0,05_22_23:18:37,3.1,-395.7464,88.33395,-16.317703,23.344217,6.7356687,6.5465794,3.2224433,9.7723465,-0.66598856,6.4017906,-4.183019,-3.6546264,-0.51971567,12.555456,0.30724967,5.974573
31,31,96,109.0,81,0,05_22_23:18:37,3.2,-388.468,88.634094,-13.30559,35.58049,12.814229,5.910966,-12.320208,1.8724422,-2.3002028,-0.6722077,-1.9369687,3.1602514,-3.2156463,7.4125752,-1.5371059,-6.3849754
32,32,99,95.5,83,0,05_22_23:18:37,3.3,-390.3212,93.14547,-30.195683,41.19532,13.353841,4.997968,-3.098287,6.45916,2.3634818,-0.842693,-2.8674078,-5.9218273,-0.9872607,10.728678,-0.6586685,-0.07700097
33,33,102,96.2,86,0,05_22_23:18:37,3.4,-392.6269,93.43495,-4.653173,26.270813,16.376314,4.7108397,-4.7038984,4.8622007,1.1679978,-5.7937436,-13.361315,-2.118564,-4.2987833,6.818528,-6.553023,-1.311764
34,34,105,101.7,88,0,05_22_23:18:37,3.5,-376.4806,81.01459,-5.3387213,26.882566,19.987343,-2.5397763,-18.108675,14.259942,-0.90633416,1.9873693,-13.488176,3.151817,-1.6317925,6.063016,-3.4612918,-2.0516562
35,35,108,76.6,91,0,05_22_23:18:37,3.6,-388.83536,94.228165,-16.684341,27.835697,10.44264,-3.5724373,-4.7043877,18.627846,2.629293,-3.489667,-8.205876,2.4745698,-4.145062,1.9838006,-4.6125116,5.6318808
36,36,111,83.9,93,0,05_22_23:18:37,3.7,-401.84302,84.77998,-11.842098,29.516768,10.2269535,-2.946669,3.2188227,22.697077,3.9196093,-5.141271,-4.149611,1.6800029,-4.857177,1.0310457,-7.887789,4.1236477
37,37,114,65.1,96,0,05_22_23:18:37,3.8,-401.08844,82.21419,-17.001722,28.78795,8.65038,-14.3799305,-1.5865974,24.843203,10.254482,-5.2701573,-0.84842896,6.355118,0.54435885,3.3051763,-11.835987,2.064593
38,38,117,82.5,98,0,05_22_23:18:37,3.9,-400.90268,71.28146,-6.1326995,18.625416,14.630783,-9.342911,-2.4325352,26.349487,9.5395775,-4.779445,-5.174707,4.0520697,-2.5449908,-2.9726946,-14.6569,-2.3365154
39,39,120,19.9,101,0,05_22_23:18:37,4.0,-383.07553,66.858604,-11.538422,18.126204,16.831371,-9.32036,-4.142049,28.038155,2.8579707,-2.640245,-0.86918473,8.868698,-3.3331082,-2.475669,-13.004475,2.1328108
40,40,123,42.3,103,0,05_22_23:18:37,4.1,-406.91785,80.86642,-17.344372,29.365881,4.5629544,-6.4802556,-5.6151924,22.748196,1.9324448,-0.119935736,-0.12649074,7.0934467,-0.97527385,1.8900299,-4.905051,-0.8321145
41,41,126,28.5,106,0,05_22_23:18:37,4.2,-396.49597,89.46952,-12.08676,37.381767,5.2946367,-7.0992875,-11.888134,19.145222,-9.552301,-12.437834,0.076010376,8.247395,2.4708688,7.921136,-1.5839818,-0.27896866
42,42,129,62.0,108,0,05_22_23:18:37,4.3,-388.84518,106.461555,-5.813349,30.025623,2.8518803,-4.9464746,-4.4772387,17.232279,-15.453907,-11.797993,-3.0522513,6.8978243,3.893551,5.6697645,-1.7694457,-1.0751929
43,43,132,23.3,111,0,05_22_23:18:37,4.4,-359.00287,120.983215,-20.079414,9.362674,-12.8431015,-9.690058,-4.519537,10.407395,-12.195401,-0.7332967,12.252582,18.004904,0.40077418,-1.6398704,-5.0763607,-3.0535636
44,44,135,77.2,113,0,05_22_23:18:37,4.5,-374.6202,123.04898,-6.885229,15.287433,-4.3417063,-11.620148,-13.108516,6.4770703,-9.476803,-5.4142337,9.085569,13.074457,-9.426287,-1.9749545,4.148687,4.112547
45,45,138,35.3,116,0,05_22_23:18:37,4.6,-398.41,88.82303,-12.498399,33.504486,8.299167,-2.510748,0.6352548,18.243244,-1.520935,-2.363822,5.9575243,-1.3749874,-10.240092,-2.1318567,4.7634583,3.3290565
46,46,141,146.9,118,0,05_22_23:18:37,4.7,-383.20544,91.58917,-12.676975,26.647305,15.570932,-10.2000885,-6.1742306,13.989747,-14.160769,-4.839379,-1.8479238,3.787169,-9.057004,2.5992806,2.8913193,4.023553
47,47,144,91.0,121,0,05_22_23:18:37,4.8,-388.25186,106.399185,-18.385544,26.18623,8.052427,-8.698361,-8.187613,-1.6501256,-0.25745487,2.3126223,5.675949,-2.335181,-11.856682,6.95602,-3.5484273,-4.957098
48,48,147,200.2,123,0,05_22_23:18:37,4.9,-437.02444,115.00859,8.940129,21.966103,4.520991,-2.91817,0.90156066,6.337512,-0.10372463,1.9301224,0.27409416,-2.450177,-6.6290317,1.3158062,-9.890371,5.948575
49,49,150,111.1,126,0,05_22_23:18:37,5.0,-443.97977,106.655945,6.0852776,25.648796,2.0384328,5.8849516,0.8827884,9.15083,2.7536063,-0.32157642,-0.5458329,-10.869078,-15.043916,-0.29683226,2.4927664,11.380747
50,50,153,129.8,128,0,05_22_23:18:37,5.1,-459.4112,108.2884,9.407617,18.912712,9.392193,14.483841,2.8609457,6.6268826,4.417833,3.7993307,-8.136033,-2.0669522,-5.756634,0.34886998,-6.3076015,4.153778
51,51,156,35.5,131,0,05_22_23:18:37,5.2,-437.6656,117.74596,11.333092,14.872452,-0.02074349,7.352004,2.3436613,4.2846537,1.6863499,9.043456,1.1490889,1.7476255,-6.3067284,4.108077,0.688671,5.7939796
52,52,159,84.4,133,0,05_22_23:18:37,5.3,-456.7527,118.49722,3.730729,9.401789,-0.45616558,4.8267856,4.7471886,6.3547506,-3.0864773,6.85528,-0.7762563,-4.326459,-10.22287,0.6919515,-3.4491925,7.081916
53,53,162,63.9,136,0,05_22_23:18:37,5.4,-439.01413,101.36796,6.8462534,0.86040354,-2.0512204,13.09012,8.224794,1.2416713,2.8548787,5.7828627,-0.10897638,-3.3125124,-5.9861155,5.860124,5.395875,11.490031
54,54,165,82.0,138,1,05_22_23:18:37,5.5,-445.6702,111.92613,-5.195798,12.616841,-5.268801,5.4245586,6.148859,11.210707,-0.6022613,-0.1911385,-1.870973,1.4958773,-8.970647,-0.25427377,0.25323105,8.870748
55,55,168,34.5,141,1,05_22_23:18:37,5.6,-390.31598,58.69416,0.8464807,29.56211,-0.64470136,7.10369,6.6348877,0.6659145,0.53652596,4.887701,-2.900051,-0.3248559,-12.414812,11.975753,-2.8673353,6.5575113
56,56,171,45.3,143,1,05_22_23:18:37,5.7,-426.88144,95.99362,2.8845265,22.242859,8.214561,0.9093615,2.587247,20.700798,1.9891248,2.1590629,2.3965468,1.2037121,-6.769902,4.8428674,2.738865,-2.6888654
57,57,174,65.1,146,1,05_22_23:18:37,5.8,-421.95715,80.62156,-14.339131,24.0247,0.5280008,10.558634,14.663599,15.528997,-8.199375,0.19334301,1.5687046,15.609308,-2.4612172,2.101609,-9.704637,-2.0553768
58,58,177,68.1,148,1,05_22_23:18:37,5.9,-447.9006,109.68022,2.4558434,18.477158,6.562903,3.7956748,1.611189,9.20804,-0.18045878,3.3651154,-0.52771074,2.0627732,-1.9351665,4.6114726,-9.630222,3.9309826
59,59,1,52.9,1,0,05_22_23:19:07,0.0,-530.59717,109.06738,6.479729,5.943511,8.552628,11.449705,0.02638042,-5.638461,-5.6507716,2.9672105,-2.1964407,4.017448,-8.76974,-7.465011,-1.6186118,-0.48523152
60,60,3,15.9,3,0,05_22_23:19:07,0.1,-526.88983,121.744,4.1511827,7.163582,6.5884514,14.984689,5.746258,-9.836335,-10.060802,-0.69841063,-0.7292032,6.340266,-16.612503,-9.828562,2.3346887,1.8409177
61,61,7,57.0,6,0,05_22_23:19:07,0.2,-522.50574,123.57402,-1.1159494,2.638261,2.3213148,5.3766007,11.101671,-3.7029123,0.20099616,4.6403403,2.8120947,13.24147,-15.975128,-4.1204157,6.453373,8.623058
62,62,10,43.9,8,0,05_22_23:19:07,0.3,-518.8901,107.40041,6.4202886,12.473492,9.258532,11.750435,5.4566355,-3.0568194,-5.038128,-2.3481827,-5.548788,3.2431757,-12.202567,-4.1049414,-2.2592592,3.3000584
63,63,12,84.7,11,0,05_22_23:19:07,0.4,-534.7276,116.31888,-3.6234734,11.552137,11.333815,3.7425654,7.745681,1.1028447,0.06614733,4.0317984,3.3741364,2.5178201,-13.642185,-3.1078794,-3.2028508,5.0287604
64,64,15,55.2,13,0,05_22_23:19:07,0.5,-523.95233,117.51143,-19.5138,16.858734,17.303207,-5.4054947,7.0740166,10.386413,-7.4315805,-1.3699137,3.855008,0.08794284,-14.494658,1.0418519,-8.244476,-4.1180186
65,65,18,68.4,16,0,05_22_23:19:07,0.6,-492.95493,93.3533,-22.109238,31.475351,20.075329,0.056141615,9.122171,11.992842,1.9892479,8.778469,3.6441941,-1.5067656,-17.18793,-5.9485846,-3.1637726,-6.461434
66,66,22,44.5,18,0,05_22_23:19:07,0.7,-481.19922,95.15416,-33.807423,35.356003,23.126383,2.455316,0.8122843,15.324196,1.8410425,-0.01652681,2.03624,6.853011,-7.3694296,-9.295757,-6.091668,2.1027212
67,67,25,69.7,21,0,05_22_23:19:07,0.8,-499.02032,92.4317,-22.945202,38.97693,25.819183,0.5898071,3.5513496,8.535994,-2.9243069,11.347765,11.053672,-0.06481382,-12.6766815,0.42263544,2.4816942,-1.7203008
68,68,27,69.7,23,0,05_22_23:19:07,0.9,-487.6768,84.97444,-28.138315,33.781273,18.420067,-0.5697514,-0.4625618,11.148205,-4.0288043,5.430563,-2.7901874,-0.6628089,-9.217604,-1.8233525,-4.218523,2.4749975
69,69,30,98.2,26,0,05_22_23:19:07,1.0,-478.85452,82.99058,-17.551277,29.173874,14.156807,5.738632,3.2000506,10.8999405,-3.898665,7.790043,-5.909094,-1.719478,-8.827353,0.33135983,-6.4401293,3.6175623
70,70,34,44.3,28,0,05_22_23:19:07,1.1,-491.8637,92.81951,-28.283741,37.458702,23.39965,4.696288,4.9381986,11.522517,-0.5735842,9.147356,-4.558301,-1.797685,-0.9786544,-2.3304026,-5.3386545,12.139576
71,71,37,77.9,31,0,05_22_23:19:07,1.2,-486.66165,95.97702,-28.31514,31.518118,15.305275,9.855007,6.32867,9.396374,8.563371,9.12981,-9.367487,-3.1773012,1.9097378,1.0746489,-2.1192772,5.6369815
72,72,39,85.1,33,0,05_22_23:19:07,1.3,-480.76,90.72225,-24.161533,34.50563,20.696304,4.917412,-0.19080377,12.099926,8.441334,14.24,-8.23888,3.513207,10.381627,0.60174406,-1.4692984,1.492819
73,73,42,92.8,36,0,05_22_23:19:07,1.4,-475.3337,97.368195,-29.355083,33.739937,18.246765,6.2211065,3.7071638,7.9349217,12.396826,15.145693,-13.957579,4.735546,5.826906,-3.456977,0.3147431,11.485978
74,74,45,60.2,38,0,05_22_23:19:07,1.5,-474.61658,86.69385,-29.184584,33.405037,16.814331,5.6969986,5.3085184,10.7454815,6.4054966,13.617692,-7.768368,0.97836304,6.666544,-0.7929229,0.3712905,5.944318
75,75,49,124.6,41,0,05_22_23:19:07,1.6,-463.27145,88.34815,-17.791058,37.173275,18.454842,1.3561552,3.3712935,12.734589,3.45289,16.170013,-1.9424657,1.2952055,0.8939237,0.374861,1.1263192,0.9690933
76,76,52,125.6,43,0,05_22_23:19:07,1.7,-459.2159,92.24933,-37.181145,40.055626,15.991025,2.2593875,7.21587,8.512024,0.5731308,16.811865,0.4947284,0.97906584,0.5845344,0.06160989,1.0545431,9.480619
77,77,55,160.4,46,0,05_22_23:19:07,1.8,-459.26974,87.00772,-39.54084,42.826897,12.531107,-0.043373883,-1.9995735,25.202522,9.010702,13.938189,-5.489834,-4.7582493,1.8083789,4.2467313,-8.100993,11.905815
78,78,57,90.1,48,0,05_22_23:19:07,1.9,-436.0017,86.96799,-41.67336,45.759388,19.468246,-4.23345,3.1720848,34.250336,-4.296479,6.664239,15.617052,9.957196,-8.829494,6.8272595,10.14923,-1.9225633
79,79,61,67.3,51,0,05_22_23:19:07,2.0,-449.92975,89.40733,-31.158556,36.864395,12.661792,-2.8044097,9.298617,25.848606,-5.693385,9.431041,7.9430876,-5.6624565,-2.9068794,17.77954,4.9719543,1.370909
80,80,64,59.0,53,0,05_22_23:19:07,2.1,-445.4165,91.62259,-32.974213,40.056442,15.209333,-2.1563156,1.9717435,14.503092,2.1856706,10.871644,-1.5670974,-10.066877,-1.1019641,11.98916,-5.3262634,1.6684475
81,81,66,182.4,56,0,05_22_23:19:07,2.2,-449.09937,81.508865,-28.38944,38.506065,15.516205,-8.454986,-2.7718072,18.208307,3.502207,10.367275,-5.878734,-1.9193478,1.3003293,5.9357624,0.14526123,1.9837074
82,82,70,156.8,58,0,05_22_23:19:07,2.3,-442.03564,76.87737,-13.781771,39.651558,17.139744,3.0774498,0.3297823,16.077501,11.728334,12.314222,-10.511417,2.9480276,4.7889013,6.225278,-5.910035,-2.7603436
83,83,73,101.0,61,0,05_22_23:19:07,2.4,-449.0992,83.996864,-29.3893,52.96096,25.129612,3.552486,0.19266605,11.4595585,12.747032,14.579932,-8.109328,3.2744668,10.243827,7.421731,-0.85158646,-2.7671447
84,84,76,55.4,63,0,05_22_23:19:07,2.5,-456.41644,86.71626,-24.26733,49.01738,15.461697,3.3966146,-10.572191,8.331465,10.160215,4.5947413,-10.964369,2.0424933,16.567257,7.2988977,-14.288395,3.3751993
85,85,79,77.3,66,0,05_22_23:19:07,2.6,-474.6743,90.344475,1.3865216,29.577694,9.301768,6.874461,-2.5385654,5.813862,1.1113147,6.7830496,-0.9570048,4.0688467,5.000369,10.911266,-3.7006445,-7.473537
86,86,81,45.9,68,0,05_22_23:19:07,2.7,-462.34503,88.84112,-30.435812,46.01367,18.355843,5.8361893,1.8425121,7.8972735,4.922324,7.7036114,-3.1214314,-0.6114718,5.0042205,6.1830425,-7.8210382,-0.87680256
87,87,85,83.3,71,0,05_22_23:19:07,2.8,-482.63412,88.16499,-23.61718,42.539696,14.8477955,8.715952,6.0985556,15.315924,6.1643915,6.771849,-2.8464618,-10.458767,1.8111541,15.643519,-7.55385,-0.029619932
88,88,87,82.6,73,0,05_22_23:19:07,2.9,-459.52045,82.68268,-18.880096,43.782516,21.194565,-2.3366206,6.5448194,5.0924816,-3.456635,-2.8170028,-2.8764157,-17.601524,1.4803294,4.140493,-10.6172695,-3.6442585
89,89,91,30.0,76,0,05_22_23:19:07,3.0,-470.05518,89.83185,-17.445461,38.66461,14.16761,-14.721928,1.3227108,1.7829328,-2.099555,-1.3057199,2.4718878,-7.682023,-5.4283524,-0.95369816,-9.389256,1.5410681
90,90,94,64.0,78,0,05_22_23:19:07,3.1,-468.7372,97.6116,-22.649534,25.460089,10.377699,-8.360016,3.7359877,2.1341693,2.7545927,1.3124737,1.5727359,-10.822226,-8.444327,4.753196,-11.046349,-1.077167
91,91,96,32.1,81,0,05_22_23:19:07,3.2,-494.65372,103.18265,-11.3876915,19.531406,13.0745945,0.9996196,3.8920345,9.179264,1.3877461,-5.885466,2.7708864,-4.45875,-10.358632,-0.5584806,-10.003691,0.94867456
92,92,99,72.8,83,0,05_22_23:19:07,3.3,-489.0908,102.74576,-15.222746,26.961706,12.648554,-2.1046548,-1.6988918,12.164009,5.894421,1.3991253,-1.90798,-5.11993,-5.568508,5.2542753,-9.8881235,-0.82645416
93,93,102,56.0,86,0,05_22_23:19:07,3.4,-486.5665,94.970436,-22.764565,33.04901,14.204512,-0.99750924,0.02924347,4.0947556,0.93142843,-8.189353,-1.8390268,0.38325483,-0.565432,4.3506694,-8.481364,-1.8377788
94,94,105,41.6,88,0,05_22_23:19:07,3.5,-475.3611,96.53458,-31.532215,31.111332,3.148347,-5.2866783,-2.9501407,17.246729,6.7356243,-4.0162187,-6.5817337,2.4762945,-0.6869945,1.4960846,-12.503404,1.5500034
95,95,109,30.9,91,0,05_22_23:19:07,3.6,-468.3417,74.477295,-5.8751163,25.859308,17.472614,-4.03249,-3.489449,10.406071,8.431781,1.6153471,-15.229294,1.6635177,-11.882934,-10.039728,-18.351126,8.167366
96,96,111,67.7,93,0,05_22_23:19:07,3.7,-488.5023,94.17636,-24.963245,31.960106,12.433323,-5.269817,-7.31683,12.927143,-0.13692713,-9.935709,-4.085187,9.932484,-5.0587735,-6.3380747,-7.244355,10.34988
97,97,115,40.1,96,0,05_22_23:19:07,3.8,-485.12033,94.05041,-29.274319,37.720795,6.6189413,-3.609689,-2.0654628,15.56997,3.4073,-9.344959,-9.468394,8.296692,-3.2916083,-1.7991334,-9.948399,11.791611
98,98,118,48.6,98,0,05_22_23:19:07,3.9,-485.30557,96.19394,-14.943447,22.863201,8.765071,-1.4362984,-3.5060642,15.317188,3.0866365,-11.53777,-9.389004,9.07946,-6.422826,-4.3659387,-7.8481574,7.2543864
99,99,120,88.5,101,0,05_22_23:19:07,4.0,-483.07718,99.940094,-20.25241,28.432405,4.8002315,-2.351985,3.5235085,19.592552,3.4264228,-11.355465,-6.6729383,6.4217095,-1.0711429,-2.0447042,-3.597117,7.8654647
100,100,123,69.8,103,0,05_22_23:19:07,4.1,-481.41016,97.923676,-20.170315,27.912462,13.664312,-2.4164305,0.6375964,20.307056,2.357693,-6.4918003,4.3783026,15.497333,-1.4667523,-4.926895,0.33960634,1.6377733
101,101,127,47.5,106,0,05_22_23:19:07,4.2,-499.171,93.17259,-17.52221,28.887424,16.5569,4.993902,-4.1974015,13.6324,2.681477,-6.0955853,-2.019874,14.460124,-0.879168,-3.3605573,-4.263195,-0.4738252
102,102,129,77.0,108,0,05_22_23:19:07,4.3,-486.41623,94.91965,-27.018776,28.467543,6.73142,-0.5208973,-1.4079083,12.601183,-0.621792,-6.7976794,-2.7395382,10.47084,-0.8657198,-3.813688,5.818879,8.516731
103,103,133,92.5,111,0,05_22_23:19:07,4.4,-476.38568,91.32573,-8.947855,27.325237,11.10888,4.043418,-2.1036232,14.831722,-6.1908436,-4.8049173,-6.114546,5.6995864,-15.534125,-8.243769,-6.128934,5.875407
104,104,135,49.2,113,0,05_22_23:19:07,4.5,-490.20337,94.20687,-21.524784,27.905436,14.692239,0.020003647,-4.8279004,11.642452,-3.4379292,-9.679506,-2.3054492,6.385392,-15.118216,-6.284558,7.120536,18.70985
105,105,139,30.6,116,0,05_22_23:19:07,4.6,-457.52347,96.11795,-28.402016,29.622204,12.776157,-2.3654284,-2.684577,4.8505726,-2.0604513,-0.3682965,-6.2367144,0.60865575,-5.4854655,1.528889,0.70828724,1.8737743
106,106,141,55.9,118,0,05_22_23:19:07,4.7,-460.66766,110.941475,-19.841675,40.38117,15.171016,1.7722292,-2.6422305,-4.7008634,-5.821265,2.6296043,-1.4794853,3.7999654,-15.316052,0.49774086,4.00229,5.041064
107,107,145,69.7,121,0,05_22_23:19:07,4.8,-495.18448,115.108185,-17.085484,41.88492,29.460712,-9.122996,-12.647852,10.475746,0.7964657,-5.429945,-20.040913,2.5820193,-0.31512952,-10.314153,-3.7649665,12.811671
108,108,148,151.5,123,0,05_22_23:19:07,4.9,-493.32562,96.99832,15.679213,25.19355,9.433506,1.9510783,-1.5874563,4.6693354,-8.089525,0.8972949,-8.882373,-1.6485289,-12.483423,-0.5190277,-3.431238,0.87774163
109,109,150,24.4,126,0,05_22_23:19:07,5.0,-475.8147,125.02118,-6.5535192,12.742363,-11.672636,2.4569979,8.189903,2.746758,-8.21155,-0.6334765,-17.963942,3.7882009,-1.9531147,5.0898232,0.50130165,4.6625977
110,110,153,85.6,128,0,05_22_23:19:07,5.1,-475.4335,115.01416,-19.355225,32.54519,13.004292,0.07852423,-10.093107,-5.213244,-1.4173274,-1.4450648,-24.056053,7.111891,-5.66681,-6.575051,-0.005254388,11.370528
111,111,157,72.3,131,0,05_22_23:19:07,5.2,-511.03857,109.56915,-2.8403606,21.871407,9.069557,10.610842,3.190113,8.397782,5.946933,2.1154013,-12.448021,-4.4577084,-7.22204,-1.2921033,-3.18531,4.24592
112,112,159,84.5,133,0,05_22_23:19:07,5.3,-511.5786,111.016495,1.5980532,22.281063,12.248741,11.33535,-10.469562,0.9909037,-0.4914438,5.8480124,-2.7195964,1.0579928,-11.998379,0.40610653,-2.3200698,4.813145
